Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-1228.768	-1448.373	219.6052	0.3412229	0.437693	0.447962	0.0868163	0.0275285	1.311635	1.425407
6	-1236.737	-1455.759	219.0216	0.3278863	0.32382	0.543407	0.103722	0.0290518	1.297858	1.861779
12	-1230.314	-1449.619	219.3048	0.3289184	0.241129	0.719322	0.0292336	0.0103149	1.26111	1.689758
18	-1233.001	-1452.309	219.3088	0.3026569	0.342761	0.630672	0.00906608	0.0175004	1.22451	1.722461
24	-1233.633	-1452.798	219.1649	0.386529	0.330606	0.608307	0.0442078	0.0168798	1.283498	1.743882
30	-1240.691	-1459.35	218.6589	0.4051345	0.236289	0.726007	0.0216409	0.0160637	0.9691592	2.280498
36	-1246.349	-1464.599	218.2496	0.2905082	0.314753	0.657087	0.0234761	0.00468406	0.9834372	2.576357
42	-1246.239	-1464.973	218.7347	0.3333307	0.358465	0.553559	0.0848597	0.0031162	1.183911	2.127182
48	-1254.216	-1472.808	218.5919	0.3177402	0.388356	0.556142	0.0459716	0.00953016	1.117561	2.268399
54	-1240.083	-1456.07	215.9866	1.113975	0.578923	0.408269	0.0120246	0.00078402	0.5295394	3.721314
60	-1254.423	-1473.02	218.5975	0.2839865	0.490952	0.448203	0.0581163	0.00272928	1.297009	2.158177
66	-1251.612	-1471.469	219.857	0.248818	0.536955	0.430939	0.0307473	0.00135835	1.353618	1.215818
72	-1249.152	-1468.87	219.7173	0.2434258	0.544075	0.413932	0.0405457	0.00144752	1.240071	1.41988
78	-1249.004	-1468.418	219.414	0.261509	0.420927	0.534795	0.0426879	0.00158948	1.324685	1.583743
84	-1237.63	-1456.768	219.1379	0.3125987	0.399038	0.541658	0.043396	0.015908	1.367489	1.738804
90	-1225.274	-1444.943	219.6693	0.3125987	0.401471	0.542938	0.0396454	0.0159456	1.209281	1.467311
96	-1225.555	-1444.848	219.2928	0.2998117	0.39881	0.57073	0.0282077	0.00225213	1.13396	1.797783
102	-1223.218	-1442.633	219.4145	0.2998117	0.407286	0.545071	0.0401318	0.00751104	1.524427	1.425798
108	-1225.96	-1445.803	219.8429	0.4047221	0.385606	0.579394	0.0252947	0.00970519	1.395042	1.120285
114	-1234.08	-1453.801	219.7208	0.2249728	0.486132	0.461503	0.0366933	0.0156714	1.395042	1.291023
120	-1226.32	-1446.202	219.8822	0.2328388	0.511456	0.449134	0.0269646	0.0124455	1.394494	1.156916
126	-1219.062	-1438.843	219.7814	0.320127	0.432299	0.428818	0.0186352	0.120247	1.615739	1.028293
132	-1225.146	-1445.234	220.0881	0.2554213	0.420269	0.453769	0.00906116	0.116901	1.330062	1.028293
